"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
19,"14/04/2020",-54,-17,-53,-59,-51,24
19,"15/04/2020",-53,-15,-53,-61,-52,25
19,"16/04/2020",-53,-16,-51,-61,-52,26
19,"17/04/2020",-53,-14,-49,-58,-48,25
19,"18/04/2020",-59,-19,-53,-56,-33,17
19,"19/04/2020",-64,-28,-62,-61,-29,14
19,"20/04/2020",-57,-25,-51,-57,-47,22
19,"21/04/2020",-58,-25,-53,-60,-50,24
19,"22/04/2020",-57,-26,-50,-62,-50,24
19,"23/04/2020",-58,-25,-51,-62,-51,25
19,"24/04/2020",-59,-20,-52,-59,-47,25
19,"25/04/2020",-60,-19,-55,-57,-34,17
19,"26/04/2020",-67,-31,-67,-64,-32,16
19,"27/04/2020",-59,-27,-55,-63,-47,24
19,"28/04/2020",-59,-26,-56,-66,-50,19
19,"29/04/2020",-54,-20,-50,-66,-50,24
19,"30/04/2020",-40,-1,-42,-61,-49,21
19,"01/05/2020",-60,-14,-55,-74,-70,31
19,"02/05/2020",-57,-14,-53,-61,-39,17
19,"03/05/2020",-63,-27,-62,-68,-29,14
19,"04/05/2020",-52,-19,-49,-61,-46,22
19,"05/05/2020",-54,-20,-53,-63,-49,23
19,"06/05/2020",-52,-19,-47,-64,-48,23
19,"07/05/2020",-52,-17,-45,-64,-48,23
19,"08/05/2020",-53,-16,-51,-60,-45,24
19,"09/05/2020",-52,-5,-48,-56,-30,15
19,"10/05/2020",-61,-19,-58,-64,-10,10
19,"11/05/2020",-54,-23,-51,-60,-45,22
19,"12/05/2020",-52,-19,-48,-62,-46,22
19,"13/05/2020",-51,-19,-44,-63,-47,23
19,"14/05/2020",-50,-15,-44,-63,-47,23
19,"15/05/2020",-47,-6,-42,-57,-42,22
19,"16/05/2020",-50,-7,-46,-52,-28,14
19,"17/05/2020",-57,-18,-55,-61,-20,11
19,"18/05/2020",-48,-16,-44,-56,-41,20
19,"19/05/2020",-48,-16,-44,-59,-44,21
19,"20/05/2020",-48,-16,-41,-59,-44,21
19,"21/05/2020",-50,-16,-42,-59,-45,22
19,"22/05/2020",-49,-9,-42,-54,-40,21
19,"23/05/2020",-50,-7,-43,-50,-24,13
19,"24/05/2020",-57,-20,-53,-57,-18,11
19,"25/05/2020",-48,-16,-42,-53,-40,19
19,"26/05/2020",-49,-18,-46,-61,-41,20
19,"27/05/2020",-47,-17,-38,-61,-41,20
19,"28/05/2020",-45,-13,-38,-61,-41,20
19,"29/05/2020",-44,-4,-39,-55,-37,19
19,"30/05/2020",-45,0,-38,-50,-17,11
19,"31/05/2020",-51,-13,-51,-55,-9,10
19,"01/06/2020",-40,-6,-39,-51,-34,16
19,"02/06/2020",-41,-9,-39,-55,-37,17
19,"03/06/2020",-42,-12,-33,-56,-37,18
19,"04/06/2020",-43,-12,-35,-57,-38,18
19,"05/06/2020",-43,-6,-37,-53,-34,17
19,"06/06/2020",-44,-3,-37,-48,-16,10
19,"07/06/2020",-50,-15,-45,-52,-9,8
19,"08/06/2020",-43,-12,-38,-52,-33,16
19,"09/06/2020",-43,-14,-41,-56,-36,16
19,"10/06/2020",-42,-13,-34,-57,-37,16
19,"11/06/2020",-45,-15,-42,-58,-38,19
19,"12/06/2020",-39,-3,-33,-50,-32,16
19,"13/06/2020",-40,-1,-33,-45,-13,9
19,"14/06/2020",-45,-11,-41,-49,-3,7
19,"15/06/2020",-35,-5,-30,-48,-31,14
19,"16/06/2020",-35,-4,-31,-51,-34,15
19,"17/06/2020",-35,-8,-26,-53,-35,16
19,"18/06/2020",-37,-8,-28,-53,-36,16
19,"19/06/2020",-36,-2,-28,-48,-31,14
19,"20/06/2020",-36,3,-30,-41,-11,7
19,"21/06/2020",-46,-9,-44,-48,9,4
19,"22/06/2020",-40,-13,-33,-49,-34,15
19,"23/06/2020",-40,-12,-32,-53,-36,15
19,"24/06/2020",-39,-14,-33,-54,-36,16
19,"25/06/2020",-39,-10,-30,-53,-36,17
19,"26/06/2020",-40,-5,-31,-49,-32,16
19,"27/06/2020",-40,-4,-36,-43,-14,9
19,"28/06/2020",-45,-14,-41,-47,-4,8
19,"29/06/2020",-37,-9,-33,-47,-33,15
19,"30/06/2020",-32,-2,-30,-50,-34,15
19,"01/07/2020",-31,-2,-27,-51,-36,15
19,"02/07/2020",-36,-4,-31,-51,-37,16
19,"03/07/2020",-38,-1,-36,-47,-33,16
19,"04/07/2020",-52,-8,-46,-51,-21,13
19,"05/07/2020",-59,-19,-56,-55,-15,11
19,"06/07/2020",-39,-10,-37,-47,-35,15
19,"07/07/2020",-39,-10,-36,-52,-38,16
19,"08/07/2020",-39,-12,-33,-54,-38,17
19,"09/07/2020",-41,-12,-35,-53,-38,17
19,"10/07/2020",-40,-6,-36,-49,-34,16
19,"11/07/2020",-50,-7,-42,-49,-20,11
19,"12/07/2020",-57,-18,-53,-53,-13,10
19,"13/07/2020",-39,-11,-38,-49,-35,15
19,"14/07/2020",-37,-8,-37,-53,-38,16
20,"15/02/2020",1,0,4,-3,2,-1
20,"16/02/2020",3,2,3,0,1,0
20,"17/02/2020",-1,0,1,1,11,-2
20,"18/02/2020",-1,-2,1,-3,9,-1
20,"19/02/2020",-2,-2,-2,-3,8,-1
20,"20/02/2020",-3,-4,2,-1,8,-1
20,"21/02/2020",-5,-5,-4,0,10,-1
20,"22/02/2020",-5,-5,3,1,2,0
20,"23/02/2020",-5,-3,0,-1,1,0
20,"24/02/2020",-5,-4,3,0,10,-1
20,"25/02/2020",-4,-4,0,1,7,-1
20,"26/02/2020",-6,-5,-4,0,6,-1
20,"27/02/2020",-4,-3,-5,-4,3,0
20,"28/02/2020",0,1,1,0,11,-1
20,"29/02/2020",2,4,1,0,5,0
20,"01/03/2020",2,4,-1,3,3,0
20,"02/03/2020",-1,1,0,5,13,-2
20,"03/03/2020",-1,0,3,-1,10,-2
20,"04/03/2020",-2,0,-4,-1,9,-1
20,"05/03/2020",-3,-3,-5,-4,10,-1
20,"06/03/2020",-4,-4,-5,-5,14,-2
20,"07/03/2020",-3,-4,-2,-5,5,0
20,"08/03/2020",-1,-2,-1,-6,2,1
20,"09/03/2020",-7,-5,-8,-6,-2,3
20,"10/03/2020",-3,-4,0,-2,9,-2
20,"11/03/2020",-3,-2,-4,-1,9,-1
20,"12/03/2020",-2,-3,-4,1,9,-2
20,"13/03/2020",1,3,1,2,11,-2
20,"14/03/2020",4,8,11,-4,4,-1
20,"15/03/2020",4,8,12,-13,1,0
20,"16/03/2020",-5,5,-2,-4,-37,7
20,"17/03/2020",-2,4,-4,-5,8,-2
20,"18/03/2020",-6,3,-10,-11,3,0
20,"19/03/2020",-9,0,-10,-14,-3,1
20,"20/03/2020",-15,-3,-16,-14,-4,3
20,"21/03/2020",-22,-7,-22,-16,-2,5
20,"22/03/2020",-28,-12,-29,-24,-6,5
20,"23/03/2020",-24,-13,-30,-25,-27,9
20,"24/03/2020",-27,-15,-34,-28,-31,10
20,"25/03/2020",-30,-18,-37,-29,-33,11
20,"26/03/2020",-33,-20,-37,-36,-34,12
20,"27/03/2020",-35,-19,-38,-39,-31,13
20,"28/03/2020",-37,-20,-39,-39,-13,9
20,"29/03/2020",-41,-23,-44,-46,-16,9
20,"30/03/2020",-31,-16,-37,-37,-35,12
20,"31/03/2020",-31,-15,-38,-37,-38,12
20,"01/04/2020",-33,-17,-40,-38,-40,13
20,"02/04/2020",-43,-20,-45,-43,-42,14
20,"03/04/2020",-51,-21,-49,-46,-39,16
20,"04/04/2020",-53,-23,-50,-45,-22,13
20,"05/04/2020",-57,-27,-52,-53,-23,11
20,"06/04/2020",-49,-22,-46,-45,-44,15
20,"07/04/2020",-48,-22,-48,-43,-46,15
20,"08/04/2020",-50,-23,-49,-43,-48,15
20,"09/04/2020",-56,-27,-53,-52,-56,18
20,"10/04/2020",-68,-40,-63,-65,-64,24
20,"11/04/2020",-65,-36,-59,-59,-41,17
20,"12/04/2020",-64,-37,-59,-59,-29,12
20,"13/04/2020",-51,-26,-49,-48,-44,16
20,"14/04/2020",-51,-26,-49,-48,-46,16
20,"15/04/2020",-49,-22,-49,-47,-45,16
20,"16/04/2020",-50,-24,-49,-50,-46,17
20,"17/04/2020",-54,-27,-52,-54,-42,20
20,"18/04/2020",-57,-30,-54,-54,-24,14
20,"19/04/2020",-61,-34,-58,-61,-23,12
20,"20/04/2020",-52,-28,-50,-49,-42,17
20,"21/04/2020",-54,-30,-54,-50,-45,16
20,"22/04/2020",-56,-32,-55,-52,-45,17
20,"23/04/2020",-58,-34,-57,-53,-46,18
20,"24/04/2020",-60,-35,-59,-58,-42,20
20,"25/04/2020",-61,-34,-59,-58,-25,15
20,"26/04/2020",-65,-38,-63,-64,-25,13
20,"27/04/2020",-56,-32,-56,-53,-43,18
20,"28/04/2020",-55,-30,-55,-51,-45,12
20,"29/04/2020",-54,-26,-55,-49,-44,17
20,"30/04/2020",-49,-18,-51,-47,-43,16
20,"01/05/2020",-61,-31,-60,-56,-50,21
20,"02/05/2020",-58,-27,-56,-54,-25,14
20,"03/05/2020",-63,-33,-61,-61,-21,12
20,"04/05/2020",-52,-25,-53,-47,-41,17
20,"05/05/2020",-53,-28,-55,-50,-45,17
20,"06/05/2020",-53,-27,-53,-49,-43,17
20,"07/05/2020",-54,-28,-55,-51,-43,18
20,"08/05/2020",-55,-26,-56,-52,-38,19
20,"09/05/2020",-54,-20,-52,-50,-18,14
20,"10/05/2020",-53,-22,-52,-57,-9,9
20,"11/05/2020",-54,-29,-54,-49,-40,17
20,"12/05/2020",-53,-28,-55,-49,-42,17
20,"13/05/2020",-52,-26,-53,-48,-42,17
20,"14/05/2020",-52,-25,-53,-49,-42,15
20,"15/05/2020",-51,-20,-50,-49,-36,17
20,"16/05/2020",-53,-20,-51,-50,-18,13
20,"17/05/2020",-59,-28,-57,-59,-17,11
20,"18/05/2020",-48,-20,-50,-46,-38,16
20,"19/05/2020",-51,-26,-51,-46,-41,16
20,"20/05/2020",-53,-34,-51,-44,-41,17
20,"21/05/2020",-55,-37,-53,-48,-43,18
20,"22/05/2020",-57,-36,-53,-51,-37,19
20,"23/05/2020",-59,-36,-54,-51,-18,14
20,"24/05/2020",-62,-41,-56,-58,-17,12
20,"25/05/2020",-53,-35,-51,-47,-40,18
20,"26/05/2020",-55,-37,-53,-49,-41,17
20,"27/05/2020",-55,-38,-54,-47,-41,18
20,"28/05/2020",-56,-37,-54,-50,-41,18
20,"29/05/2020",-56,-33,-54,-49,-36,20
20,"30/05/2020",-56,-31,-52,-48,-14,14
20,"31/05/2020",-60,-36,-56,-56,-10,12
20,"01/06/2020",-51,-30,-50,-44,-36,17
20,"02/06/2020",-53,-33,-52,-45,-39,17
20,"03/06/2020",-53,-34,-53,-44,-39,18
20,"04/06/2020",-54,-35,-55,-47,-40,18
20,"05/06/2020",-57,-34,-56,-50,-36,20
20,"06/06/2020",-59,-38,-58,-52,-17,16
20,"07/06/2020",-63,-43,-60,-59,-14,14
20,"08/06/2020",-56,-38,-55,-51,-39,19
20,"09/06/2020",-56,-38,-55,-50,-41,18
20,"10/06/2020",-55,-37,-56,-48,-41,18
20,"11/06/2020",-55,-36,-56,-50,-41,18
20,"12/06/2020",-56,-35,-57,-53,-36,20
20,"13/06/2020",-55,-33,-54,-50,-13,15
20,"14/06/2020",-60,-38,-57,-57,-8,13
20,"15/06/2020",-48,-25,-48,-43,-34,17
20,"16/06/2020",-47,-25,-50,-44,-36,16
20,"17/06/2020",-49,-30,-52,-45,-38,17
20,"18/06/2020",-50,-32,-54,-46,-38,18
20,"19/06/2020",-52,-31,-53,-49,-33,18
20,"20/06/2020",-52,-28,-52,-45,-10,14
20,"21/06/2020",-54,-33,-55,-53,0,11
20,"22/06/2020",-51,-34,-53,-45,-37,17
20,"23/06/2020",-53,-37,-55,-48,-39,16
20,"24/06/2020",-49,-32,-54,-44,-39,17
20,"25/06/2020",-50,-32,-53,-45,-39,17
20,"26/06/2020",-52,-32,-53,-47,-33,18
20,"27/06/2020",-53,-31,-52,-47,-11,14
20,"28/06/2020",-57,-37,-54,-53,-7,12
20,"29/06/2020",-46,-27,-50,-43,-34,16
20,"30/06/2020",-43,-22,-50,-43,-36,15
20,"01/07/2020",-43,-21,-49,-42,-36,15
20,"02/07/2020",-45,-25,-52,-45,-37,16
20,"03/07/2020",-47,-26,-53,-47,-32,18
20,"04/07/2020",-49,-26,-52,-46,-10,13
20,"05/07/2020",-54,-34,-55,-54,-7,12
20,"06/07/2020",-44,-27,-49,-43,-35,16
20,"07/07/2020",-42,-26,-50,-45,-37,15
20,"08/07/2020",-43,-28,-51,-44,-37,16
20,"09/07/2020",-44,-29,-51,-45,-37,16
20,"10/07/2020",-47,-30,-53,-49,-33,18
20,"11/07/2020",-49,-30,-53,-47,-12,14
20,"12/07/2020",-52,-34,-53,-54,-7,12
20,"13/07/2020",-42,-26,-48,-42,-35,16
20,"14/07/2020",-39,-23,-48,-43,-37,15
21,"15/02/2020",6,5,1,6,4,-1
21,"16/02/2020",7,6,1,6,1,-1
21,"17/02/2020",2,3,-5,4,8,-2
21,"18/02/2020",-2,1,-2,2,8,-1
21,"19/02/2020",0,0,-2,2,8,-1
21,"20/02/2020",0,0,-3,3,8,-1
21,"21/02/2020",-1,-1,-6,6,10,-2
21,"22/02/2020",0,2,2,4,4,0
21,"23/02/2020",1,2,1,3,1,0
21,"24/02/2020",-1,1,-3,3,8,-2
21,"25/02/2020",-4,0,6,3,7,-1
21,"26/02/2020",-4,-2,7,0,4,0
21,"27/02/2020",-2,2,-3,2,4,0
21,"28/02/2020",1,5,-2,4,7,-1
21,"29/02/2020",4,10,3,5,6,0
21,"01/03/2020",6,9,6,5,4,-1
21,"02/03/2020",1,6,0,3,5,-1
21,"03/03/2020",-2,4,0,0,4,0
21,"04/03/2020",1,4,0,2,4,-1
21,"05/03/2020",1,5,8,3,1,0
21,"06/03/2020",-1,1,-5,3,7,-1
21,"07/03/2020",-1,3,-2,3,6,0
21,"08/03/2020",3,5,2,1,4,0
21,"09/03/2020",-12,-5,-12,-11,-23,8
21,"10/03/2020",-3,3,-1,3,5,-1
21,"11/03/2020",-2,2,-1,1,6,-1
21,"12/03/2020",0,4,0,5,7,-1
21,"13/03/2020",1,6,-1,6,-4,1
21,"14/03/2020",2,11,4,9,4,-1
21,"15/03/2020",0,5,3,-4,1,0
21,"16/03/2020",-8,7,-8,-7,-53,12
21,"17/03/2020",-7,7,-5,3,-4,1
21,"18/03/2020",-10,5,-6,-6,-8,4
21,"19/03/2020",-14,5,-9,-10,-12,5
21,"20/03/2020",-23,-2,-18,-16,-12,7
21,"21/03/2020",-26,-1,-22,-17,-4,7
21,"22/03/2020",-33,-10,-29,-23,-6,7
21,"23/03/2020",-28,-12,-25,-26,-30,11
21,"24/03/2020",-34,-15,-25,-29,-37,13
21,"25/03/2020",-35,-16,-29,-33,-38,14
21,"26/03/2020",-37,-16,-31,-34,-39,16
21,"27/03/2020",-38,-16,-32,-37,-36,16
21,"28/03/2020",-38,-11,-32,-31,-15,11
21,"29/03/2020",-44,-18,-41,-37,-17,11
21,"30/03/2020",-34,-16,-32,-36,-42,15
21,"31/03/2020",-36,-16,-30,-36,-44,16
21,"01/04/2020",-36,-14,-31,-37,-46,17
21,"02/04/2020",-47,-13,-36,-38,-47,19
21,"03/04/2020",-57,-10,-37,-39,-45,20
21,"04/04/2020",-56,-6,-38,-33,-24,14
21,"05/04/2020",-62,-14,-45,-39,-24,12
21,"06/04/2020",-52,-11,-32,-38,-50,18
21,"07/04/2020",-51,-13,-31,-38,-52,18
21,"08/04/2020",-50,-11,-31,-36,-53,18
21,"09/04/2020",-55,-10,-35,-39,-61,21
21,"10/04/2020",-70,-27,-46,-57,-72,28
21,"11/04/2020",-65,-22,-44,-49,-47,18
21,"12/04/2020",-64,-26,-50,-45,-28,13
21,"13/04/2020",-51,-17,-36,-41,-50,19
21,"14/04/2020",-52,-16,-34,-39,-52,19
21,"15/04/2020",-49,-11,-35,-39,-51,19
21,"16/04/2020",-50,-13,-38,-41,-51,20
21,"17/04/2020",-53,-16,-41,-44,-48,22
21,"18/04/2020",-57,-20,-44,-40,-26,15
21,"19/04/2020",-61,-28,-52,-46,-23,13
21,"20/04/2020",-54,-26,-42,-45,-49,20
21,"21/04/2020",-56,-25,-42,-45,-51,20
21,"22/04/2020",-56,-26,-43,-45,-51,21
21,"23/04/2020",-57,-26,-46,-47,-51,21
21,"24/04/2020",-59,-26,-48,-49,-48,23
21,"25/04/2020",-59,-24,-49,-44,-27,16
21,"26/04/2020",-62,-28,-55,-47,-24,13
21,"27/04/2020",-55,-26,-44,-46,-49,21
21,"28/04/2020",-56,-26,-43,-45,-50,15
21,"29/04/2020",-53,-20,-42,-44,-50,20
21,"30/04/2020",-44,-7,-39,-40,-49,18
21,"01/05/2020",-59,-20,-50,-51,-59,25
21,"02/05/2020",-55,-16,-46,-42,-28,16
21,"03/05/2020",-60,-25,-53,-46,-20,12
21,"04/05/2020",-51,-19,-42,-44,-49,19
21,"05/05/2020",-55,-21,-43,-43,-53,21
21,"06/05/2020",-54,-23,-45,-45,-50,21
21,"07/05/2020",-55,-21,-47,-46,-50,22
21,"08/05/2020",-55,-18,-46,-46,-46,22
21,"09/05/2020",-53,-10,-45,-38,-23,15
21,"10/05/2020",-55,-18,-52,-41,-8,9
21,"11/05/2020",-56,-26,-46,-45,-48,20
21,"12/05/2020",-56,-24,-44,-44,-49,20
21,"13/05/2020",-54,-23,-44,-44,-49,21
21,"14/05/2020",-53,-18,-44,-44,-49,21
21,"15/05/2020",-52,-13,-44,-43,-44,21
21,"16/05/2020",-56,-16,-47,-39,-23,16
21,"17/05/2020",-61,-26,-55,-45,-18,13
21,"18/05/2020",-49,-18,-43,-42,-46,19
21,"19/05/2020",-52,-18,-41,-40,-47,19
21,"20/05/2020",-52,-18,-41,-39,-47,20
21,"21/05/2020",-53,-18,-43,-41,-47,21
21,"22/05/2020",-56,-18,-45,-44,-43,21
21,"23/05/2020",-59,-19,-46,-38,-21,16
21,"24/05/2020",-62,-26,-52,-42,-16,13
21,"25/05/2020",-51,-18,-41,-40,-45,19
21,"26/05/2020",-53,-20,-41,-41,-46,19
21,"27/05/2020",-53,-20,-42,-41,-45,20
21,"28/05/2020",-53,-19,-45,-42,-46,21
21,"29/05/2020",-52,-11,-43,-41,-41,21
21,"30/05/2020",-55,-13,-44,-35,-15,15
21,"31/05/2020",-58,-21,-51,-40,-9,12
21,"01/06/2020",-47,-12,-40,-38,-41,18
21,"02/06/2020",-50,-15,-39,-37,-43,19
21,"03/06/2020",-50,-16,-40,-38,-43,19
21,"04/06/2020",-51,-15,-41,-39,-43,20
21,"05/06/2020",-53,-14,-42,-41,-39,20
21,"06/06/2020",-56,-16,-44,-36,-15,15
21,"07/06/2020",-59,-23,-50,-41,-9,13
21,"08/06/2020",-50,-18,-42,-40,-40,18
21,"09/06/2020",-53,-20,-43,-41,-42,19
21,"10/06/2020",-50,-16,-40,-39,-41,18
21,"11/06/2020",-50,-15,-41,-41,-42,20
21,"12/06/2020",-51,-12,-40,-42,-37,20
21,"13/06/2020",-53,-13,-40,-36,-11,14
21,"14/06/2020",-57,-21,-47,-41,-5,12
21,"15/06/2020",-41,-7,-35,-37,-38,17
21,"16/06/2020",-43,-8,-33,-36,-39,17
21,"17/06/2020",-45,-11,-35,-38,-40,18
21,"18/06/2020",-46,-11,-35,-38,-40,18
21,"19/06/2020",-48,-9,-36,-38,-36,17
21,"20/06/2020",-47,-5,-35,-32,-8,13
21,"21/06/2020",-51,-13,-43,-36,6,9
21,"22/06/2020",-46,-15,-38,-38,-40,17
21,"23/06/2020",-50,-18,-39,-39,-41,18
21,"24/06/2020",-48,-16,-40,-40,-41,18
21,"25/06/2020",-50,-17,-43,-41,-42,19
21,"26/06/2020",-50,-11,-38,-40,-37,19
21,"27/06/2020",-49,-8,-36,-33,-10,13
21,"28/06/2020",-53,-17,-42,-38,-3,11
21,"29/06/2020",-44,-12,-38,-38,-39,16
21,"30/06/2020",-42,-7,-37,-36,-39,16
21,"01/07/2020",-42,-7,-38,-37,-40,16
21,"02/07/2020",-43,-5,-36,-36,-40,17
21,"03/07/2020",-47,-8,-40,-39,-37,18
21,"04/07/2020",-47,-5,-37,-33,-9,12
21,"05/07/2020",-52,-16,-48,-40,-5,11
21,"06/07/2020",-45,-14,-42,-40,-40,17
21,"07/07/2020",-45,-10,-37,-37,-41,17
21,"08/07/2020",-45,-12,-37,-38,-40,17
21,"09/07/2020",-48,-15,-41,-40,-41,18
21,"10/07/2020",-48,-10,-39,-40,-36,18
21,"11/07/2020",-49,-8,-39,-35,-10,13
21,"12/07/2020",-52,-16,-46,-39,-4,11
21,"13/07/2020",-44,-12,-38,-38,-39,16
21,"14/07/2020",-45,-11,-39,-37,-41,17
22,"15/02/2020",5,6,6,10,4,-2
22,"16/02/2020",7,7,5,11,2,-2
22,"17/02/2020",1,4,5,11,9,-2
22,"18/02/2020",-1,2,6,10,7,-2
22,"19/02/2020",0,2,3,9,7,-2
22,"20/02/2020",0,-1,3,9,6,-2
22,"21/02/2020",-2,1,-4,9,8,-1
22,"22/02/2020",-1,1,5,8,5,-1
22,"23/02/2020",3,2,5,9,3,-1
22,"24/02/2020",-3,1,4,7,6,-1
22,"25/02/2020",-3,0,7,9,8,-1
22,"26/02/2020",-3,0,9,10,7,-2
22,"27/02/2020",0,1,0,12,7,-1
22,"28/02/2020",3,10,1,11,9,-2
22,"29/02/2020",5,11,5,14,7,-2
22,"01/03/2020",7,11,5,14,5,-2
22,"02/03/2020",0,7,4,12,10,-2
22,"03/03/2020",0,6,4,13,8,-1
22,"04/03/2020",0,5,3,12,8,-2
22,"05/03/2020",2,2,2,14,8,-1
22,"06/03/2020",-1,2,-7,11,9,-1
22,"07/03/2020",0,4,2,12,7,-1
22,"08/03/2020",5,5,10,9,5,-1
22,"09/03/2020",-13,-8,-8,-4,-18,8
22,"10/03/2020",-2,3,4,15,8,-2
22,"11/03/2020",-1,2,4,13,8,-2
22,"12/03/2020",1,4,3,14,7,-2
22,"13/03/2020",-2,6,-9,12,3,0
22,"14/03/2020",0,9,-4,19,4,-2
22,"15/03/2020",2,9,5,3,3,-2
22,"16/03/2020",-13,3,-8,-15,-63,16
22,"17/03/2020",-7,11,-3,11,-5,2
22,"18/03/2020",-15,1,-17,-5,-18,8
22,"19/03/2020",-20,-3,-20,-10,-20,10
22,"20/03/2020",-26,-2,-27,-16,-20,13
22,"21/03/2020",-33,-4,-35,-15,-7,10
22,"22/03/2020",-41,-15,-43,-22,-13,9
22,"23/03/2020",-32,-15,-29,-20,-28,14
22,"24/03/2020",-35,-15,-29,-23,-33,16
22,"25/03/2020",-36,-17,-33,-24,-34,16
22,"26/03/2020",-37,-18,-33,-25,-35,18
22,"27/03/2020",-38,-13,-36,-30,-34,19
22,"28/03/2020",-39,-11,-41,-25,-17,13
22,"29/03/2020",-45,-20,-48,-34,-20,11
22,"30/03/2020",-35,-17,-32,-29,-36,17
22,"31/03/2020",-36,-14,-32,-31,-39,18
22,"01/04/2020",-38,-15,-37,-32,-43,19
22,"02/04/2020",-46,-12,-38,-31,-45,21
22,"03/04/2020",-56,-6,-41,-32,-43,23
22,"04/04/2020",-57,-7,-49,-28,-27,16
22,"05/04/2020",-63,-18,-57,-36,-28,13
22,"06/04/2020",-55,-14,-41,-38,-50,22
22,"07/04/2020",-53,-14,-40,-34,-52,22
22,"08/04/2020",-51,-11,-42,-32,-53,22
22,"09/04/2020",-58,-13,-46,-37,-66,26
22,"10/04/2020",-72,-27,-61,-56,-76,34
22,"11/04/2020",-67,-25,-59,-47,-51,21
22,"12/04/2020",-67,-29,-61,-41,-33,13
22,"13/04/2020",-54,-18,-43,-37,-49,22
22,"14/04/2020",-54,-16,-42,-36,-51,23
22,"15/04/2020",-51,-10,-42,-34,-51,22
22,"16/04/2020",-53,-14,-44,-35,-51,24
22,"17/04/2020",-55,-12,-46,-37,-49,26
22,"18/04/2020",-58,-19,-55,-39,-29,17
22,"19/04/2020",-62,-26,-60,-44,-26,13
22,"20/04/2020",-55,-24,-43,-43,-48,22
22,"21/04/2020",-57,-25,-47,-45,-50,24
22,"22/04/2020",-57,-25,-49,-43,-50,24
22,"23/04/2020",-58,-26,-49,-43,-51,25
22,"24/04/2020",-59,-22,-51,-45,-48,27
22,"25/04/2020",-60,-22,-58,-41,-31,18
22,"26/04/2020",-64,-30,-63,-46,-28,14
22,"27/04/2020",-57,-27,-48,-45,-48,24
22,"28/04/2020",-57,-26,-46,-43,-50,18
22,"29/04/2020",-55,-20,-47,-42,-49,23
22,"30/04/2020",-49,-12,-45,-41,-49,22
22,"01/05/2020",-61,-16,-53,-51,-67,31
22,"02/05/2020",-60,-19,-56,-43,-35,18
22,"03/05/2020",-66,-30,-63,-46,-26,13
22,"04/05/2020",-56,-23,-46,-44,-48,23
22,"05/05/2020",-58,-26,-50,-46,-51,25
22,"06/05/2020",-57,-24,-48,-43,-50,24
22,"07/05/2020",-59,-26,-52,-45,-50,26
22,"08/05/2020",-59,-19,-52,-45,-47,27
22,"09/05/2020",-59,-18,-56,-40,-28,18
22,"10/05/2020",-63,-27,-62,-45,-15,11
22,"11/05/2020",-59,-27,-51,-43,-48,24
22,"12/05/2020",-58,-25,-48,-41,-49,24
22,"13/05/2020",-58,-25,-48,-43,-49,24
22,"14/05/2020",-57,-23,-48,-41,-49,25
22,"15/05/2020",-56,-14,-48,-43,-46,26
22,"16/05/2020",-58,-16,-54,-37,-26,17
22,"17/05/2020",-64,-26,-60,-44,-20,13
22,"18/05/2020",-55,-21,-45,-41,-44,22
22,"19/05/2020",-56,-20,-44,-35,-46,23
22,"20/05/2020",-56,-18,-44,-35,-46,23
22,"21/05/2020",-57,-19,-46,-34,-46,24
22,"22/05/2020",-58,-15,-48,-39,-42,25
22,"23/05/2020",-59,-16,-53,-33,-22,16
22,"24/05/2020",-64,-24,-58,-39,-17,13
22,"25/05/2020",-56,-19,-44,-35,-43,22
22,"26/05/2020",-56,-20,-44,-33,-43,22
22,"27/05/2020",-56,-20,-46,-32,-42,22
22,"28/05/2020",-55,-17,-46,-31,-42,22
22,"29/05/2020",-55,-9,-45,-34,-39,23
22,"30/05/2020",-55,-9,-49,-28,-15,15
22,"31/05/2020",-60,-17,-56,-34,-9,12
22,"01/06/2020",-52,-14,-42,-31,-37,19
22,"02/06/2020",-53,-15,-41,-29,-39,20
22,"03/06/2020",-53,-16,-41,-29,-39,20
22,"04/06/2020",-54,-16,-42,-29,-39,21
22,"05/06/2020",-54,-11,-44,-34,-37,22
22,"06/06/2020",-56,-12,-49,-28,-15,14
22,"07/06/2020",-60,-21,-56,-36,-9,12
22,"08/06/2020",-53,-18,-42,-33,-36,19
22,"09/06/2020",-53,-18,-42,-27,-37,20
22,"10/06/2020",-51,-15,-40,-26,-37,19
22,"11/06/2020",-52,-16,-43,-31,-38,20
22,"12/06/2020",-51,-8,-42,-35,-35,21
22,"13/06/2020",-52,-8,-45,-27,-11,13
22,"14/06/2020",-56,-17,-50,-35,-4,10
22,"15/06/2020",-47,-9,-36,-30,-33,17
22,"16/06/2020",-46,-9,-34,-25,-35,18
22,"17/06/2020",-42,-9,-31,-28,-34,17
22,"18/06/2020",-42,-11,-33,-28,-35,18
22,"19/06/2020",-42,-5,-35,-30,-32,17
22,"20/06/2020",-41,-3,-36,-23,-7,10
22,"21/06/2020",-46,-13,-42,-31,9,6
22,"22/06/2020",-43,-15,-33,-29,-35,17
22,"23/06/2020",-44,-15,-35,-28,-35,18
