"ENTIDAD","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"17","2020-04-09",-47,-9,-37,-44,-56,20
"17","2020-04-10",-62,-25,-49,-60,-64,27
"17","2020-04-11",-60,-24,-52,-58,-39,19
"17","2020-04-12",-61,-29,-51,-53,-27,15
"17","2020-04-13",-48,-19,-44,-47,-43,18
"17","2020-04-14",-48,-18,-42,-47,-46,18
"17","2020-04-15",-45,-13,-42,-44,-45,19
"17","2020-04-16",-46,-16,-42,-46,-47,19
"17","2020-04-17",-51,-20,-45,-52,-42,21
"17","2020-04-18",-57,-26,-53,-54,-24,17
"17","2020-04-19",-61,-32,-54,-57,-25,14
"17","2020-04-20",-50,-25,-44,-51,-42,18
"17","2020-04-21",-52,-25,-48,-51,-45,19
"17","2020-04-22",-53,-27,-49,-51,-46,20
"17","2020-04-23",-55,-28,-49,-52,-46,20
"17","2020-04-24",-58,-28,-51,-57,-42,22
"17","2020-04-25",-60,-29,-56,-57,-25,18
"17","2020-04-26",-64,-35,-56,-60,-26,15
"17","2020-04-27",-53,-27,-49,-52,-42,20
"17","2020-04-28",-52,-25,-50,-52,-46,15
"17","2020-04-29",-52,-22,-48,-50,-45,20
"17","2020-04-30",-47,-13,-44,-45,-44,18
"17","2020-05-01",-60,-24,-52,-60,-55,24
"17","2020-05-02",-59,-23,-53,-56,-27,18
"17","2020-05-03",-64,-31,-54,-59,-23,15
"17","2020-05-04",-52,-22,-46,-51,-43,19
"17","2020-05-05",-54,-23,-48,-53,-47,20
"17","2020-05-06",-54,-24,-49,-52,-46,21
"17","2020-05-07",-55,-24,-50,-54,-47,21
"17","2020-05-08",-59,-26,-53,-58,-42,23
"17","2020-05-09",-59,-22,-55,-55,-24,18
"17","2020-05-10",-61,-28,-52,-60,-14,13
"17","2020-05-11",-55,-28,-51,-55,-43,20
