Edo_code,edo,Date,Pop,Confirmed.Cases,C.Deaths ,Hbedsx10000
6,Colima,02/06/2020,711235,158,24,9.12
7,Chiapas,02/06/2020,5217908,2013,153,4.33
8,Chihuahua,02/06/2020,3556574,1696,341,8.2
9,Ciudad de México,02/06/2020,8918653,26509,2392,17.53
10,Durango,02/06/2020,1754754,410,41,8.79
11,Guanajuato,02/06/2020,5853677,1872,116,6.25
12,Guerrero,02/06/2020,3533251,2052,295,5.87
13,Hidalgo,02/06/2020,2858359,1898,311,4.78
14,Jalisco,02/06/2020,7844830,2025,161,8.23
15,Estado de México,02/06/2020,16187608,15720,1698,5.16
16,Michoacán,02/06/2020,4584471,2022,173,5.78
17,Morelos,02/06/2020,1903811,1438,273,5.5
18,Nayarit,02/06/2020,1181050,638,68,6.05
19,Nuevo León,02/06/2020,5119504,1523,101,7.96
20,Oaxaca,02/06/2020,3967889,1623,168,5.93
21,Puebla,02/06/2020,6168883,3239,385,6.5
22,Querétaro,02/06/2020,2038372,960,104,4.32
23,Quintana Roo,02/06/2020,1501562,1956,363,6.86
24,San Luis Potosí,02/06/2020,2717820,984,57,7.44
25,Sinaloa,02/06/2020,2966321,3699,543,8.03
26,Sonora,02/06/2020,2850330,2334,145,10.15
27,Tabasco,02/06/2020,2395272,4609,563,6.61
28,Tamaulipas,02/06/2020,3441698,1730,107,8.65
29,Tlaxcala,02/06/2020,1272847,1115,143,5.61
30,Veracruz,02/06/2020,8112505,4311,600,6.16
31,Yucatán,02/06/2020,2097175,1919,171,8.58
32,Zacatecas,02/06/2020,1579209,311,39,6.33
1,Aguascalientes,03/06/2020,1312544,939,35,7.36
2,Baja California,03/06/2020,3315766,5460,1010,6.49
3,Baja California Sur,03/06/2020,712029,698,37,9.76
4,Campeche,03/06/2020,899931,635,77,8.78
5,Coahuila,03/06/2020,2954915,1254,89,9.86
6,Colima,03/06/2020,711235,170,25,9.12
7,Chiapas,03/06/2020,5217908,2039,169,4.33
8,Chihuahua,03/06/2020,3556574,1731,359,8.2
9,Ciudad de México,03/06/2020,8918653,27326,2660,17.53
10,Durango,03/06/2020,1754754,470,43,8.79
11,Guanajuato,03/06/2020,5853677,2009,122,6.25
12,Guerrero,03/06/2020,3533251,2134,314,5.87
13,Hidalgo,03/06/2020,2858359,2011,346,4.78
14,Jalisco,03/06/2020,7844830,2136,177,8.23
15,Estado de México,03/06/2020,16187608,16320,1897,5.16
16,Michoacán,03/06/2020,4584471,2121,193,5.78
17,Morelos,03/06/2020,1903811,1464,282,5.5
18,Nayarit,03/06/2020,1181050,654,75,6.05
19,Nuevo León,03/06/2020,5119504,1626,105,7.96
20,Oaxaca,03/06/2020,3967889,1771,201,5.93
21,Puebla,03/06/2020,6168883,3446,421,6.5
22,Querétaro,03/06/2020,2038372,1017,113,4.32
23,Quintana Roo,03/06/2020,1501562,2010,393,6.86
24,San Luis Potosí,03/06/2020,2717820,1026,57,7.44
25,Sinaloa,03/06/2020,2966321,3903,618,8.03
26,Sonora,03/06/2020,2850330,2467,155,10.15
27,Tabasco,03/06/2020,2395272,4807,593,6.61
28,Tamaulipas,03/06/2020,3441698,1793,117,8.65
29,Tlaxcala,03/06/2020,1272847,1151,149,5.61
30,Veracruz,03/06/2020,8112505,4367,666,6.16
31,Yucatán,03/06/2020,2097175,1961,190,8.58
32,Zacatecas,03/06/2020,1579209,322,40,6.33
1,Aguascalientes,04/06/2020,1312544,1035,37,7.36
2,Baja California,04/06/2020,3315766,5604,1134,6.49
3,Baja California Sur,04/06/2020,712029,714,40,9.76
4,Campeche,04/06/2020,899931,679,86,8.78
5,Coahuila,04/06/2020,2954915,1307,89,9.86
6,Colima,04/06/2020,711235,180,27,9.12
7,Chiapas,04/06/2020,5217908,2158,179,4.33
8,Chihuahua,04/06/2020,3556574,1771,373,8.2
9,Ciudad de México,04/06/2020,8918653,28389,2862,17.53
10,Durango,04/06/2020,1754754,498,46,8.79
11,Guanajuato,04/06/2020,5853677,2135,125,6.25
12,Guerrero,04/06/2020,3533251,2158,341,5.87
13,Hidalgo,04/06/2020,2858359,2077,354,4.78
14,Jalisco,04/06/2020,7844830,2289,186,8.23
15,Estado de México,04/06/2020,16187608,17158,2106,5.16
16,Michoacán,04/06/2020,4584471,2213,205,5.78
17,Morelos,04/06/2020,1903811,1491,289,5.5
18,Nayarit,04/06/2020,1181050,695,78,6.05
19,Nuevo León,04/06/2020,5119504,1725,107,7.96
20,Oaxaca,04/06/2020,3967889,1883,208,5.93
21,Puebla,04/06/2020,6168883,3611,451,6.5
22,Querétaro,04/06/2020,2038372,1050,115,4.32
23,Quintana Roo,04/06/2020,1501562,2072,401,6.86
24,San Luis Potosí,04/06/2020,2717820,1086,60,7.44
25,Sinaloa,04/06/2020,2966321,4036,640,8.03
26,Sonora,04/06/2020,2850330,2676,169,10.15
27,Tabasco,04/06/2020,2395272,4997,609,6.61
28,Tamaulipas,04/06/2020,3441698,1848,120,8.65
29,Tlaxcala,04/06/2020,1272847,1206,165,5.61
30,Veracruz,04/06/2020,8112505,4586,701,6.16
31,Yucatán,04/06/2020,2097175,2012,200,8.58
32,Zacatecas,04/06/2020,1579209,341,42,6.33
1,Aguascalientes,05/06/2020,1312544,1072,46,7.36
2,Baja California,05/06/2020,3315766,5784,1186,6.49
3,Baja California Sur,05/06/2020,712029,735,43,9.76
4,Campeche,05/06/2020,899931,688,86,8.78
5,Coahuila,05/06/2020,2954915,1350,92,9.86
6,Colima,05/06/2020,711235,196,27,9.12
7,Chiapas,05/06/2020,5217908,2283,185,4.33
8,Chihuahua,05/06/2020,3556574,1807,377,8.2
9,Ciudad de México,05/06/2020,8918653,29580,3013,17.53
10,Durango,05/06/2020,1754754,536,48,8.79
11,Guanajuato,05/06/2020,5853677,2278,135,6.25
12,Guerrero,05/06/2020,3533251,2325,358,5.87
13,Hidalgo,05/06/2020,2858359,2131,367,4.78
14,Jalisco,05/06/2020,7844830,2447,207,8.23
15,Estado de México,05/06/2020,16187608,17815,2185,5.16
16,Michoacán,05/06/2020,4584471,2311,219,5.78
17,Morelos,05/06/2020,1903811,1540,294,5.5
18,Nayarit,05/06/2020,1181050,722,81,6.05
19,Nuevo León,05/06/2020,5119504,1758,111,7.96
20,Oaxaca,05/06/2020,3967889,2000,218,5.93
21,Puebla,05/06/2020,6168883,3804,509,6.5
22,Querétaro,05/06/2020,2038372,1106,126,4.32
23,Quintana Roo,05/06/2020,1501562,2116,411,6.86
24,San Luis Potosí,05/06/2020,2717820,1124,62,7.44
25,Sinaloa,05/06/2020,2966321,4237,667,8.03
26,Sonora,05/06/2020,2850330,2727,190,10.15
27,Tabasco,05/06/2020,2395272,5068,625,6.61
28,Tamaulipas,05/06/2020,3441698,1952,130,8.65
29,Tlaxcala,05/06/2020,1272847,1257,182,5.61
30,Veracruz,05/06/2020,8112505,4871,741,6.16
31,Yucatán,05/06/2020,2097175,2059,205,8.58
32,Zacatecas,05/06/2020,1579209,347,44,6.33
1,Aguascalientes,06/06/2020,1312544,1104,48,7.36
2,Baja California,06/06/2020,3315766,5976,1216,6.49
3,Baja California Sur,06/06/2020,712029,754,45,9.76
4,Campeche,06/06/2020,899931,727,88,8.78
5,Coahuila,06/06/2020,2954915,1420,93,9.86
6,Colima,06/06/2020,711235,205,28,9.12
7,Chiapas,06/06/2020,5217908,2487,201,4.33
8,Chihuahua,06/06/2020,3556574,1829,384,8.2
9,Ciudad de México,06/06/2020,8918653,30223,3062,17.53
10,Durango,06/06/2020,1754754,567,52,8.79
11,Guanajuato,06/06/2020,5853677,2389,137,6.25
12,Guerrero,06/06/2020,3533251,2415,371,5.87
13,Hidalgo,06/06/2020,2858359,2196,373,4.78
14,Jalisco,06/06/2020,7844830,2653,223,8.23
15,Estado de México,06/06/2020,16187608,18175,2217,5.16
16,Michoacán,06/06/2020,4584471,2325,222,5.78
17,Morelos,06/06/2020,1903811,1574,295,5.5
18,Nayarit,06/06/2020,1181050,752,85,6.05
19,Nuevo León,06/06/2020,5119504,1798,128,7.96
20,Oaxaca,06/06/2020,3967889,2092,227,5.93
21,Puebla,06/06/2020,6168883,4014,539,6.5
22,Querétaro,06/06/2020,2038372,1159,132,4.32
23,Quintana Roo,06/06/2020,1501562,2161,418,6.86
24,San Luis Potosí,06/06/2020,2717820,1192,65,7.44
25,Sinaloa,06/06/2020,2966321,4405,678,8.03
26,Sonora,06/06/2020,2850330,2865,201,10.15
27,Tabasco,06/06/2020,2395272,5293,640,6.61
28,Tamaulipas,06/06/2020,3441698,2077,138,8.65
29,Tlaxcala,06/06/2020,1272847,1317,185,5.61
30,Veracruz,06/06/2020,8112505,5007,768,6.16
31,Yucatán,06/06/2020,2097175,2100,206,8.58
32,Zacatecas,06/06/2020,1579209,368,46,6.33
1,Aguascalientes,07/06/2020,1312544,1104,48,7.36
2,Baja California,07/06/2020,3315766,6087,1231,6.49
3,Baja California Sur,07/06/2020,712029,765,45,9.76
4,Campeche,07/06/2020,899931,757,89,8.78
5,Coahuila,07/06/2020,2954915,1513,95,9.86
6,Colima,07/06/2020,711235,214,29,9.12
7,Chiapas,07/06/2020,5217908,2610,207,4.33
8,Chihuahua,07/06/2020,3556574,1909,386,8.2
9,Ciudad de México,07/06/2020,8918653,30831,3083,17.53
10,Durango,07/06/2020,1754754,627,53,8.79
11,Guanajuato,07/06/2020,5853677,2500,139,6.25
12,Guerrero,07/06/2020,3533251,2551,382,5.87
13,Hidalgo,07/06/2020,2858359,2270,380,4.78
14,Jalisco,07/06/2020,7844830,2820,233,8.23
15,Estado de México,07/06/2020,16187608,18552,2244,5.16
16,Michoacán,07/06/2020,4584471,2480,227,5.78
17,Morelos,07/06/2020,1903811,1608,297,5.5
18,Nayarit,07/06/2020,1181050,786,87,6.05
19,Nuevo León,07/06/2020,5119504,1915,132,7.96
20,Oaxaca,07/06/2020,3967889,2210,235,5.93
21,Puebla,07/06/2020,6168883,4236,552,6.5
22,Querétaro,07/06/2020,2038372,1179,134,4.32
23,Quintana Roo,07/06/2020,1501562,2179,418,6.86
24,San Luis Potosí,07/06/2020,2717820,1230,65,7.44
25,Sinaloa,07/06/2020,2966321,4551,702,8.03
26,Sonora,07/06/2020,2850330,2984,203,10.15
27,Tabasco,07/06/2020,2395272,5474,650,6.61
28,Tamaulipas,07/06/2020,3441698,2179,145,8.65
29,Tlaxcala,07/06/2020,1272847,1336,186,5.61
30,Veracruz,07/06/2020,8112505,5136,770,6.16
31,Yucatán,07/06/2020,2097175,2130,206,8.58
32,Zacatecas,07/06/2020,1579209,380,46,6.33
1,Aguascalientes,08/06/2020,1312544,1160,50,7.36
2,Baja California,08/06/2020,3315766,6138,1243,6.49
3,Baja California Sur,08/06/2020,712029,786,47,9.76
4,Campeche,08/06/2020,899931,792,90,8.78
5,Coahuila,08/06/2020,2954915,1560,100,9.86
6,Colima,08/06/2020,711235,217,30,9.12
7,Chiapas,08/06/2020,5217908,2613,218,4.33
8,Chihuahua,08/06/2020,3556574,1917,387,8.2
9,Ciudad de México,08/06/2020,8918653,31493,3145,17.53
10,Durango,08/06/2020,1754754,659,53,8.79
11,Guanajuato,08/06/2020,5853677,2556,142,6.25
12,Guerrero,08/06/2020,3533251,2561,390,5.87
13,Hidalgo,08/06/2020,2858359,2291,385,4.78
14,Jalisco,08/06/2020,7844830,2988,249,8.23
15,Estado de México,08/06/2020,16187608,18993,2317,5.16
16,Michoacán,08/06/2020,4584471,2562,234,5.78
17,Morelos,08/06/2020,1903811,1610,298,5.5
18,Nayarit,08/06/2020,1181050,814,88,6.05
19,Nuevo León,08/06/2020,5119504,1967,132,7.96
20,Oaxaca,08/06/2020,3967889,2323,239,5.93
21,Puebla,08/06/2020,6168883,4369,598,6.5
22,Querétaro,08/06/2020,2038372,1218,141,4.32
23,Quintana Roo,08/06/2020,1501562,2197,422,6.86
24,San Luis Potosí,08/06/2020,2717820,1301,68,7.44
25,Sinaloa,08/06/2020,2966321,4762,726,8.03
26,Sonora,08/06/2020,2850330,3049,206,10.15
27,Tabasco,08/06/2020,2395272,5667,664,6.61
28,Tamaulipas,08/06/2020,3441698,2305,147,8.65
29,Tlaxcala,08/06/2020,1272847,1413,193,5.61
30,Veracruz,08/06/2020,8112505,5283,794,6.16
31,Yucatán,08/06/2020,2097175,2150,209,8.58
32,Zacatecas,08/06/2020,1579209,388,48,6.33
1,Aguascalientes,09/06/2020,1312544,1222,53,7.36
2,Baja California,09/06/2020,3315766,6297,1287,6.49
3,Baja California Sur,09/06/2020,712029,812,49,9.76
4,Campeche,09/06/2020,899931,814,96,8.78
5,Coahuila,09/06/2020,2954915,1612,104,9.86
6,Colima,09/06/2020,711235,224,31,9.12
7,Chiapas,09/06/2020,5217908,2779,232,4.33
8,Chihuahua,09/06/2020,3556574,1963,404,8.2
9,Ciudad de México,09/06/2020,8918653,32256,3256,17.53
10,Durango,09/06/2020,1754754,683,54,8.79
11,Guanajuato,09/06/2020,5853677,2718,146,6.25
12,Guerrero,09/06/2020,3533251,2668,428,5.87
13,Hidalgo,09/06/2020,2858359,2345,392,4.78
14,Jalisco,09/06/2020,7844830,3218,263,8.23
15,Estado de México,09/06/2020,16187608,19692,2373,5.16
16,Michoacán,09/06/2020,4584471,2854,246,5.78
17,Morelos,09/06/2020,1903811,1643,312,5.5
18,Nayarit,09/06/2020,1181050,838,91,6.05
19,Nuevo León,09/06/2020,5119504,2010,133,7.96
20,Oaxaca,09/06/2020,3967889,2392,253,5.93
21,Puebla,09/06/2020,6168883,4497,635,6.5
22,Querétaro,09/06/2020,2038372,1257,150,4.32
23,Quintana Roo,09/06/2020,1501562,2235,441,6.86
24,San Luis Potosí,09/06/2020,2717820,1375,79,7.44
25,Sinaloa,09/06/2020,2966321,4866,768,8.03
26,Sonora,09/06/2020,2850330,3310,230,10.15
27,Tabasco,09/06/2020,2395272,5750,683,6.61
28,Tamaulipas,09/06/2020,3441698,2395,154,8.65
29,Tlaxcala,09/06/2020,1272847,1449,200,5.61
30,Veracruz,09/06/2020,8112505,5529,837,6.16
31,Yucatán,09/06/2020,2097175,2195,217,8.58
32,Zacatecas,09/06/2020,1579209,403,52,6.33
1,Aguascalientes,10/06/2020,1312544,1251,56,7.36
2,Baja California,10/06/2020,3315766,6436,1372,6.49
3,Baja California Sur,10/06/2020,712029,869,49,9.76
4,Campeche,10/06/2020,899931,848,101,8.78
5,Coahuila,10/06/2020,2954915,1658,105,9.86
6,Colima,10/06/2020,711235,240,32,9.12
7,Chiapas,10/06/2020,5217908,2868,254,4.33
8,Chihuahua,10/06/2020,3556574,2073,417,8.2
9,Ciudad de México,10/06/2020,8918653,33173,3379,17.53
10,Durango,10/06/2020,1754754,724,56,8.79
11,Guanajuato,10/06/2020,5853677,2936,160,6.25
12,Guerrero,10/06/2020,3533251,2887,489,5.87
13,Hidalgo,10/06/2020,2858359,2460,406,4.78
14,Jalisco,10/06/2020,7844830,3309,275,8.23
15,Estado de México,10/06/2020,16187608,20723,2523,5.16
16,Michoacán,10/06/2020,4584471,2971,258,5.78
17,Morelos,10/06/2020,1903811,1715,320,5.5
18,Nayarit,10/06/2020,1181050,870,97,6.05
19,Nuevo León,10/06/2020,5119504,2121,138,7.96
20,Oaxaca,10/06/2020,3967889,2452,269,5.93
21,Puebla,10/06/2020,6168883,4742,651,6.5
22,Querétaro,10/06/2020,2038372,1307,152,4.32
23,Quintana Roo,10/06/2020,1501562,2283,447,6.86
24,San Luis Potosí,10/06/2020,2717820,1424,83,7.44
25,Sinaloa,10/06/2020,2966321,5062,794,8.03
26,Sonora,10/06/2020,2850330,3376,243,10.15
27,Tabasco,10/06/2020,2395272,5949,692,6.61
28,Tamaulipas,10/06/2020,3441698,2506,162,8.65
29,Tlaxcala,10/06/2020,1272847,1492,207,5.61
30,Veracruz,10/06/2020,8112505,5751,892,6.16
31,Yucatán,10/06/2020,2097175,2285,223,8.58
32,Zacatecas,10/06/2020,1579209,423,55,6.33
1,Aguascalientes,11/06/2020,1312544,1320,64,7.36
2,Baja California,11/06/2020,3315766,6620,1402,6.49
3,Baja California Sur,11/06/2020,712029,918,49,9.76
4,Campeche,11/06/2020,899931,904,107,8.78
5,Coahuila,11/06/2020,2954915,1846,115,9.86
6,Colima,11/06/2020,711235,252,33,9.12
7,Chiapas,11/06/2020,5217908,2959,265,4.33
8,Chihuahua,11/06/2020,3556574,2103,432,8.2
9,Ciudad de México,11/06/2020,8918653,34077,3507,17.53
10,Durango,11/06/2020,1754754,775,59,8.79
11,Guanajuato,11/06/2020,5853677,3053,172,6.25
12,Guerrero,11/06/2020,3533251,3018,509,5.87
13,Hidalgo,11/06/2020,2858359,2518,408,4.78
14,Jalisco,11/06/2020,7844830,3511,301,8.23
15,Estado de México,11/06/2020,16187608,21631,2607,5.16
16,Michoacán,11/06/2020,4584471,3176,262,5.78
17,Morelos,11/06/2020,1903811,1758,327,5.5
18,Nayarit,11/06/2020,1181050,907,103,6.05
19,Nuevo León,11/06/2020,5119504,2222,154,7.96
20,Oaxaca,11/06/2020,3967889,2537,292,5.93
21,Puebla,11/06/2020,6168883,4988,677,6.5
22,Querétaro,11/06/2020,2038372,1346,156,4.32
23,Quintana Roo,11/06/2020,1501562,2329,455,6.86
24,San Luis Potosí,11/06/2020,2717820,1524,85,7.44
25,Sinaloa,11/06/2020,2966321,5191,829,8.03
26,Sonora,11/06/2020,2850330,3548,258,10.15
27,Tabasco,11/06/2020,2395272,6093,710,6.61
28,Tamaulipas,11/06/2020,3441698,2582,168,8.65
29,Tlaxcala,11/06/2020,1272847,1554,218,5.61
30,Veracruz,11/06/2020,8112505,5913,934,6.16
31,Yucatán,11/06/2020,2097175,2340,230,8.58
32,Zacatecas,11/06/2020,1579209,461,56,6.33
1,Aguascalientes,12/06/2020,1312544,1401,65,7.36
2,Baja California,12/06/2020,3315766,6766,1423,6.49
3,Baja California Sur,12/06/2020,712029,923,49,9.76
4,Campeche,12/06/2020,899931,925,111,8.78
5,Coahuila,12/06/2020,2954915,1884,123,9.86
6,Colima,12/06/2020,711235,264,33,9.12
7,Chiapas,12/06/2020,5217908,3099,275,4.33
8,Chihuahua,12/06/2020,3556574,2150,451,8.2
9,Ciudad de México,12/06/2020,8918653,35272,3617,17.53
10,Durango,12/06/2020,1754754,856,65,8.79
11,Guanajuato,12/06/2020,5853677,3221,179,6.25
12,Guerrero,12/06/2020,3533251,3160,525,5.87
13,Hidalgo,12/06/2020,2858359,2616,422,4.78
14,Jalisco,12/06/2020,7844830,3704,309,8.23
15,Estado de México,12/06/2020,16187608,22434,2707,5.16
16,Michoacán,12/06/2020,4584471,3331,268,5.78
17,Morelos,12/06/2020,1903811,1808,335,5.5
18,Nayarit,12/06/2020,1181050,951,111,6.05
19,Nuevo León,12/06/2020,5119504,2333,158,7.96
20,Oaxaca,12/06/2020,3967889,2798,323,5.93
21,Puebla,12/06/2020,6168883,5166,701,6.5
22,Querétaro,12/06/2020,2038372,1375,163,4.32
23,Quintana Roo,12/06/2020,1501562,2384,458,6.86
24,San Luis Potosí,12/06/2020,2717820,1570,87,7.44
25,Sinaloa,12/06/2020,2966321,5314,846,8.03
26,Sonora,12/06/2020,2850330,3715,272,10.15
27,Tabasco,12/06/2020,2395272,6284,715,6.61
28,Tamaulipas,12/06/2020,3441698,2811,175,8.65
29,Tlaxcala,12/06/2020,1272847,1624,225,5.61
30,Veracruz,12/06/2020,8112505,6133,962,6.16
31,Yucatán,12/06/2020,2097175,2423,238,8.58
32,Zacatecas,12/06/2020,1579209,501,57,6.33
